,Idea Title,weighted av. score,VJ deviation,NU deviation,DF deviation,GT deviation,JR deviation,OA deviation,AV deviation,CJ deviation,DT deviation,JO deviation,JH deviation,SU deviation,GDD deviation,PP deviation,OU deviation,MiM deviation,AR deviation,VP deviation,LdB deviation,EM deviation
717,Project Evaluation Website,0.9609491469169504,0.09460640863860499,-0.07206025802806167,-0.905393591361395,1.7612730753052717,-0.34983803580583944,-0.016504702472506114,-0.12761581358361723,0.30323165396694807,-0.07206025802806167,-0.21616013071895424,0.12685866013071895,-0.6425184326604205,0.08063490754053367,-0.027636417732549778,-0.11820769596404805,-0.38747573802660806,-0.6282407407407408,-1.1333333333333333,,-0.21558205859476276
718,Project-viewer for Catalyst,0.727427829949393,-0.11204321456477764,-0.2658893684109315,-0.5735816761032392,0.8879567854352223,-0.4966585991801623,0.19564909312753007,0.0418029392813762,0.4727982607273225,0.0418029392813762,-0.025060980209721584,0.30446053120538247,-0.3509549375110016,0.3373742207766807,-0.039130434782608636,0.30148649738895733,-0.3291024663107043,-0.47219157583383364,-0.3690082165482623,-0.31912845449744764,0.21271065996466457
719,Proposal Factory,0.442469524455401,-0.05785413984001639,-0.13477721676309332,-0.3655464475323241,0.7113766293907529,-0.21170029368617024,-0.13477721676309332,0.24983816785229132,0.04487849025097943,0.40368432169844515,0.2255648023191883,-0.22295305338783597,-0.28482329080659946,0.044312828106070824,-0.052503052503052504,0.6721372830068483,-0.2678035232882229,-0.19867536851232503,-0.17879439401178532,-0.15051922044675667,-0.10183431232024583
720,Proposal Framework Tool - AIM,0.8452449582373784,0.2976121846197644,-0.1309592439516641,-0.726859858684349,1.7731401413156511,-0.5601931920176823,0.13303132747351815,-0.22685985868434888,-0.12716718266253868,-0.22685985868434888,-0.21284485724114205,-0.12716718266253868,-0.28923169993950393,0.14798850574712644,0.44140350877192985,0.30423875781407544,-0.44824561403508767,-0.28923169993950393,-0.28923169993950393,-0.1338475499092559,0.08838554578919695
721,Proposals Mentors Marketplace -Cont,0.7828151147737679,-0.5605928925515457,-0.22725955921821228,-0.4494817814404345,1.99496266300401,-0.6717040036626567,-0.005037336995990034,-0.11614844810710115,0.21718488522623222,0.6616293296706767,0.15343279340721794,-0.04656720659278206,-0.636723602484472,0.09999999999999998,0.1331723027375201,0.06495199529086995,-0.45178571428571423,-0.7700966183574879,-0.5760869565217391,-0.5760869565217391,0.13763032990974164
722,Public Task and Job Management,0.6095853037889502,-0.16514085934450573,-0.16514085934450573,-0.4984741926778391,1.7237480295443832,-0.6095853037889502,0.3407316847525826,-0.054029748233394605,-0.04362632169649714,0.2793035850999387,0.07363104731525782,0.07363104731525782,-0.39263246500088606,0.35127995642701526,0.5558361391694725,0.020104554315080625,-0.2652981048878882,-0.39263246500088606,-0.43953275444503515,-0.39263246500088606,0.4666666666666667
723,Publishers Information Hub,0.8660465396178869,-0.019892693464040632,-0.09681577038711756,-0.5583542319255791,0.5954919219205748,-0.40450807807942524,0.05703038345903628,-0.17373884731019448,0.3154790513923641,0.21087653730519013,-0.054514822123181206,-0.1795148221231812,-0.33916083916083917,0.5491686040885125,1.0100069013112492,0.29744603222864097,-0.9899930986887507,-0.2386332965280334,-0.38162495399337504,-0.34611182142814934,1.0555555555555556
724,QA-DAO Transcription Service,1.011829091960671,-0.011829091960670913,-0.2118290919606709,-0.7118290919606709,1.5881709080393291,-0.6118290919606709,-0.2118290919606709,-0.6118290919606709,0.2317669172932331,,-0.8585526315789473,0.28322368421052635,-0.24239766081871342,-0.13479853479853482,-0.09494489428699958,0.1269423558897243,-0.346390977443609,-0.5552631578947369,-0.21052631578947367,-0.23026315789473684,0.815915991902834
725,QR Code NFT Distribution Tool,0.6244484154725841,-0.3244484154725841,-0.02444841547258405,-0.3244484154725841,0.37555158452741594,-0.3244484154725841,0.3169211154247274,0.07555158452741595,-0.28021037928470766,0.07555158452741595,0.25744911245011115,-0.24255088754988885,-0.44015072072971806,1.052705292643373,0.5618264849799569,0.23626045400238946,-0.4715198945075106,-0.05849805966529227,-0.3771906045949789,-0.5560757126846211,-0.7647058823529411
726,Qinesis: QiGong & mindfulness Dapp,0.7882824131941105,-0.1882824131941106,-0.2882824131941106,-0.5079810871717108,1.9205903413997178,-0.3651239443145679,0.10937560031987277,-0.07940965860028222,-0.1599227569815805,0.20630462711400352,0.032212534552688,0.5067439096850862,-0.5565964912280702,-0.057579408713766315,0.17774595055413472,0.41425438596491226,-0.38110559006211175,-0.57765737874097,-0.5478401887070617,-0.5866564963132469,
727,RAEDA,0.9927026395512438,-0.18020263955124385,-0.18020263955124385,-0.4302026395512439,0.2572973604487561,0.8197973604487562,0.007297360448756139,-0.3052026395512439,0.7486858129979681,,-0.14094371158074215,0.47266169740207287,-0.566878064727035,0.02535290431962256,0.10314020344980093,0.33588106295149645,-0.3802825077399381,-0.44360337956692975,-0.18020263955124385,-0.6450174348915768,0.07563025210084025
728,RAZ Finance: Decentralized Impact,0.5387093443836865,-0.4137093443836865,-0.2887093443836865,-0.48494579251158204,2.1817208741550846,-0.48494579251158204,0.4466364775575302,0.015054207488418014,0.6822133458646616,0.18172087415508467,0.22827067669172935,0.43221334586466165,-0.21943495101389837,0.10808384597858282,0.21129065561631352,-0.00298758259284575,-0.26707298549403813,-0.4970864661654136,-0.4441024436090225,-0.2356390977443609,-0.3648951925267715
729,RainMaker - DeFi to GSM (WADA),0.8584615664447597,-0.572747280730474,0.14153843355524032,-0.4494652406417112,1.5505347593582888,-0.04946524064171122,0.1505347593582888,-0.04946524064171119,0.22474747474747472,0.7505347593582888,-0.05699855699855697,-0.39204545454545453,-0.5138888888888888,0.5499533146591971,0.0666433239962652,1.4350490196078431,-0.40919913419913423,-0.7284982174688057,-0.7284982174688057,-0.4345238095238095,0.11200237670825915
730,"Raising small ghosts, SPOs and devs",0.7265808509229562,-0.3629444872865925,-0.3629444872865925,-0.5447626691047743,1.9097827854406801,-0.3629444872865925,0.18251005816795293,-0.0902172145593198,-0.3184461926420991,0.09160096725886202,0.08020050125313286,-0.011733616448528708,-0.18112630546841071,0.07674512900076812,0.5250236702868282,0.34737990140950664,-0.2681965903770415,-0.5097465886939572,,-0.2692307692307693,0.09505173189383713
731,Rapid Funding with ML Voting Agents,0.5867390371870146,-0.21173903718701456,0.03826096281298544,-0.4617390371870146,0.6632609628129854,-0.4617390371870146,-0.21173903718701456,0.16326096281298544,-0.21173903718701456,0.03826096281298544,0.09434383449663589,-0.027712846085917578,0.20180826787763131,-0.20760702598009745,0.4188428059395802,0.5131700023004371,-0.29819173212236866,-0.13234702093397743,-0.336798366689671,-0.07028530985403353,-0.3633156966490299
732,Rarety - SC based NFT drop platform,0.7311182131940871,-0.28667376874964257,-0.17556265763853146,-0.3977848798607537,0.8244373423614685,-0.7311182131940871,0.05596423237887432,-0.17556265763853146,0.1688692026927321,-0.06445154652742036,0.029177064765300065,-0.32716503267973857,-0.33384516520705776,0.019694734080923332,-0.2838235294117647,0.200713658322354,-0.23996540425568558,-0.10084541062801933,-0.2633087051245619,-0.2633087051245619,-0.11764705882352944
733,Raspberry /SPO Project,0.9902480421876974,-0.11524804218769735,-0.24024804218769735,-0.8652480421876974,1.5097519578123026,-0.36524804218769735,0.009751957812302647,-0.11524804218769735,0.35808387015283566,0.13475195781230265,0.06747126436781607,-0.3771072796934866,0.6206896551724138,-0.2320159151193634,0.6206896551724138,0.6206896551724138,-0.6896551724137931,-0.5656609195402299,-0.5542145593869732,,-0.3050397877984085
734,ReWILD! : Bison Ranching in AR,0.9439856167797345,-0.2773189501130678,-0.16620783900195668,-0.49954117233529005,1.1671254943313767,-0.6106522834464011,-0.012741394634777012,-0.05509672789084557,0.9171828477894653,,-0.11410984848484848,0.15805375180375178,-0.5793226381461676,0.16666666666666663,-0.11363636363636365,-0.013257575757575765,-0.3229166666666667,-0.5735638952550718,-0.7458395362807128,-0.1778817587641117,0.625
735,Reaching the Business Community,1.0105098605098606,-0.34384319384319384,-0.3438431938431938,-0.6771765271765271,0.6561568061568062,-0.6771765271765271,-0.17717652717652718,-0.010509860509860488,0.40072150072150076,,0.0007215007215007451,0.000721500721500723,0.15615680615680616,-0.3067340067340067,0.3134920634920635,0.5714285714285714,-0.11255411255411256,-0.42857142857142855,,,1.2857142857142858
736,Real Estate Dao,0.9573053499295735,0.18555179292756935,0.042694650070426485,-0.38587677850100205,0.042694650070426485,-0.24301963564385923,0.042694650070426485,-0.38587677850100205,0.4140582243843113,0.18555179292756935,-0.059350296442687744,-0.059350296442687744,-0.6923076923076923,0.11428571428571432,-0.059350296442687744,0.4545454545454546,-0.41050703523529614,-0.23809523809523808,-0.23809523809523808,,
737,Real Estate Fractional Ownership,1.0476138780574265,-0.1726138780574264,0.7023861219425735,-0.9226138780574265,-0.047613878057426395,0.3273861219425736,-0.16064296686416496,-0.6726138780574265,0.3198260073260073,0.2023861219425736,0.7435897435897436,-0.2564102564102564,-0.4785610894481862,0.15417700578990912,0.06982600732600733,0.06667700578990904,-0.48332299421009095,-0.2249793217535153,-0.2249793217535153,-0.2249793217535153,0.19207038481232033
738,Real world products,0.9271824475404197,-0.027182447540419707,-0.12718244754041969,-0.42718244754041973,0.6728175524595803,-0.42718244754041973,-0.005897163933799675,-0.4271824475404197,0.12043370528035773,0.27281755245958034,-0.1574364321752093,0.00923023449145736,-0.2153026561501794,0.4507739938080495,0.3745697346921224,0.22977941176470587,-0.5388501891984865,-0.4160539215686274,-0.4160539215686274,-0.3740808823529412,0.7710526315789472
739,Realtok DAO to include ADA pay,0.928474100270439,-0.42847410027043903,0.07152589972956098,-0.7618074336037722,1.0715258997295611,-0.42847410027043903,0.07152589972956098,-0.26180743360377234,-0.1301805237732012,0.23819256639622766,0.09420289855072456,-0.3917435221783048,-0.4736148672075446,-0.128409090909091,0.44590643274853786,0.6363636363636364,-0.3917435221783048,-0.4736148672075446,-0.528604118993135,-0.5789473684210527,0.18148325358851666
740,Receipt Wallet,0.5630733296182886,-0.29034605689101584,-0.10852787507283403,-0.3812551478001068,0.8005630340180752,-0.4721642387091977,0.39238404330223553,-0.19943696598192495,0.7491119636260302,0.2551084885635296,0.1767121341290139,0.9767121341290139,-0.3106416670405767,0.3421221322537112,0.6875816993464052,0.2825973225547529,-0.39746732026143794,-0.26814166704057674,-0.32744246058453896,-0.3275498796009632,0.33333333333333337
741,Recruitment utilising Atala PRISM,0.9943365480250071,-0.11933654802500714,-0.36933654802500715,-0.6193365480250071,1.7556634519749927,-0.6193365480250071,0.00566345197499285,-0.49433654802500715,1.0940942028985507,-0.11933654802500715,-0.490715579710145,0.759284420289855,-0.219575873827792,0.5767973856209151,0.9967592592592592,0.46388888888888885,-0.1728059581320451,-0.469575873827792,-0.42320261437908496,-0.3514705882352941,0.09762479871175517
742,Redeploy Catalyst,0.8800395234710251,-0.23003952347102502,0.16996047652897497,-0.630039523471025,0.11996047652897497,-0.530039523471025,0.11996047652897497,-0.43003952347102503,-0.1346079140158088,,0.0033512868710236787,-0.6216487131289763,-0.4874061851461232,-0.0027784550975340633,0.06610674026695695,0.1833906463226316,-0.37265693582876247,-0.39124601275917065,-0.39124601275917065,-0.5952442380460957,-0.13904761904761906
743,Reduce Disinformation With Facts,0.6319254316536925,-0.29859209832035916,-0.2985920983203592,-0.38192543165369247,1.534741235012974,-0.46525876498702584,0.11807456834630749,0.20140790167964084,0.7138323391584261,0.03474123501297418,0.08102583138815024,0.70252771727927,-0.22811624193611774,-0.08008658008658003,0.5865800865800866,-0.06259712509712508,-0.298561872909699,-0.4544792509078223,-0.4284931734931735,-0.3257368345313009,-0.43788819875776397
744,Regulation/legislation as code repo,0.8397638959890176,0.16023610401098246,-0.41119246741758897,-0.5540496102747319,1.3030932468681253,-0.2683353245604461,0.04478525860104813,-0.2683353245604461,0.12444212134614617,-0.46457303016900536,0.40552584670231734,0.072192513368984,0.007257448433919067,0.35979152426520855,0.6276721214801712,-0.10210561497326201,-0.2876559714795009,-0.4589079650999155,-0.1195569136745607,-0.3975044563279857,0.20454545454545459
745,Research DAO,1.0562044581346053,-0.05620445813460518,-0.18120445813460517,-0.5562044581346052,1.443795541865395,-0.5562044581346052,-0.05620445813460516,-0.18120445813460517,-0.035662237868120186,-0.05620445813460518,-0.5624271330153683,0.7396440558205265,-0.1686892775128069,0.4424258081611023,0.49672098569157397,0.07702150680091858,-0.5194256756756757,-0.406006006006006,-0.406006006006006,-0.2756756756756757,0.09014705882352944
746,Research Exploration in DeFi,0.9680190058479532,-0.4680190058479532,-0.6346856725146198,-0.4680190058479532,1.36531432748538,-0.13468567251461985,0.031980994152046804,-0.3013523391812865,0.2517105263157895,0.031980994152046804,-0.15131578947368418,1.0449561403508774,-0.4381578947368421,-0.06666666666666665,-0.13468567251461985,-0.05416666666666666,-0.20131578947368417,-0.5263157894736842,-1.044407894736842,-0.5263157894736842,-0.2175438596491228
747,Researching CNFTs at Uni of Oxford,0.7012174016121385,-0.12978883018356704,0.013068312673575824,-0.7012174016121385,1.8702111698164328,-0.2726459730407099,0.04227339181286549,-0.12978883018356704,-0.2863738738738739,0.29878259838786153,-0.1373873873873874,-0.049831081081081086,-0.4770990990990991,0.07899122807017545,-0.07709909909909911,0.01870288051209104,-0.1373873873873874,-0.20108108108108108,-0.16216216216216217,-0.20108108108108108,-0.3520990990990991
748,Retroactive Financing Experiment,0.8297714354215903,-0.006242023656884301,-0.476830258951002,-0.5944773177745314,2.0525815057548806,-0.6533008471862961,0.17022856457840982,-0.12388908248041372,0.6144615998645604,-0.006242023656884301,-0.09675166451482237,0.45078465840527243,-0.46238241708166516,-0.03103492859131951,0.09868638610414933,0.07843507478010404,-0.2837739189242948,-0.4740943267259057,-0.48955485304169516,-0.4359549441786284,-0.06286454773296875
749,Revenue Share Token Smart Contract,0.6930939273893434,-0.026427260722676687,-0.24864948294489894,-0.4435483870967742,1.8897849462365592,-0.4435483870967742,0.3,0.2231182795698925,-0.24225806451612905,-0.11021505376344086,-0.06218991069185817,-0.2806451612903226,0.18049660441426146,0.06468899521531099,0.4264565156206023,0.3471774193548387,-0.44769912749788915,-0.4204301075268817,-0.4204301075268817,-0.4204301075268817,-0.1425520686743597
750,Reverse Bidding Platform,0.8325396825396826,-0.16587301587301587,-0.6658730158730158,-0.4992063492063492,0.8341269841269842,-0.4992063492063492,0.01595238095238096,-0.4992063492063492,0.24095238095238097,-0.16587301587301587,0.08611111111111112,-0.2472222222222222,-0.2708333333333333,0.0007936507936508,0.6857142857142858,-0.075,-0.2708333333333333,-0.075,-0.35,0.22916666666666666,-0.2708333333333333
751,Reward for Community Translators,0.80463054686811,-0.5189162611538243,-0.28082102305858625,-0.6617734040109672,2.100131357893795,-0.7093924516300147,0.14775040551284233,-0.09034483258239577,0.8968242269588347,,0.022278493436388224,1.0951194860116897,-0.04272578496334814,0.2540082896120048,0.5826451138452595,0.2037068278933941,-0.2222849614153962,-0.5342899744179552,-0.6424109556039519,-0.4687445061017098,0.07579303560889239
752,Roadmap to Creating a Legal Entity,0.6721863648432987,-0.28757098022791416,-0.13372482638176028,-0.3644940571509911,2.020121327464394,-0.5952632879202219,0.32781363515670126,-0.056801749458683354,-0.036886738906088776,0.7893520966951628,0.21922385620915033,-0.2669810555801268,-0.3960322829016114,-0.05331164411813231,0.16030132379630618,0.09513143808642636,-0.4576659058827842,-0.558302764486975,-0.4106359649122807,-0.4106359649122807,-0.0715352285802403
753,Russian tech blog/Русский техноблог,0.8538230288230289,-0.18715636215636217,0.03506586006586007,-0.5204896954896955,0.8128436378436379,-0.5204896954896955,0.14617697117697118,-0.18715636215636217,0.32337781266352694,,0.024999999999999984,0.024999999999999984,-1.0,0.5059523809523809,0.08642857142857144,0.24130036630036633,-0.593262987012987,-0.65,-0.5625,-0.65,-0.03434065934065933
754,Rythmeet:a versatile music platform,1.0218602693602692,-0.021860269360269358,-0.5218602693602693,-0.18852693602693602,1.6448063973063973,-0.688526936026936,-0.1817878787878788,-0.35519360269360273,0.811473063973064,0.4781397306397306,-0.021860269360269396,0.6448063973063972,-0.6005387205387206,0.24084595959595959,0.5647095959595959,-0.10558922558922561,-0.5808080808080809,-0.5640404040404041,-0.43892255892255894,-0.6005387205387206,-0.75
755,Ryuki Funding,0.8635139915165653,-0.1816958096983835,-0.2726049006074744,-0.5907867187892926,1.9546678266652528,-0.40896853697111074,0.09103146302888923,-0.04533217333474712,0.5111601330484431,-0.36351399151656527,-0.18389096121795562,0.2553889668815101,-0.44694298057738047,0.04682235480004356,-0.08161459683691992,0.049449393187402026,-0.4679375162043039,-0.5911258130333329,-0.3997703615297614,-0.4212613054375068,0.042494880287263115
756,SAVINGS CULTURE AMONG THE UNBANKED,0.642748432664399,-0.3570341469501133,-0.21417700409297044,-0.49989128980725617,0.6429658530498867,-0.49989128980725617,0.27715385558522815,-0.07131986123582759,-0.05851514675044082,0.357251567335601,0.2748181865828925,0.1081515199162258,-0.49989128980725617,0.4553376906318083,0.2748181865828925,0.28042985886123145,-0.09301042634375965,-0.24446241112907777,-0.2926195426195426,-0.47880135380135375,-0.24446241112907777
757,SCAMADA SOS,0.760666159176221,-0.13566615917622107,-0.010666159176221074,-0.38566615917622105,0.48933384082377895,-0.38566615917622105,0.1558773306893608,0.11433384082377893,0.15264526863376934,0.23933384082377893,0.2955024114909121,0.2614194800727309,-0.3635805199272692,0.1788766788766789,0.35939112487100106,-0.17647058823529413,-0.24041202175877097,-0.6423319327731092,-0.5786647992530346,-0.49299719887955185,0.19047619047619047
758,SHIELD Dapp for African Nation,0.740669302948252,-0.115669302948252,-0.303169302948252,-0.553169302948252,0.884330697051748,-0.428169302948252,0.15505078273755082,-0.303169302948252,0.6897888433189281,0.1166194101885312,0.14571860252638286,0.42302952689613077,0.071830697051748,0.37494972347913524,0.35381461597136654,-0.31237294248803205,-0.4234452647455743,-0.3223790631079634,-0.40171076791920785,-0.31237294248803205,0.44473535221751676
759,SOIL: Auditable E-Commerce,0.615422352564801,-0.31542235256480106,-0.11542235256480105,-0.41542235256480103,0.38457764743519895,-0.615422352564801,0.284577647435199,0.284577647435199,0.5871025110155544,,0.29150873281308065,0.5165598290598291,-0.5274099606397743,0.18266908212560384,0.40272154745838956,0.09397516381688771,-0.43194444444444446,-0.4550406115623506,-0.11542235256480105,-0.4550406115623506,0.684577647435199
760,SOIL: BITs,0.5994329422590292,-0.15498849781458476,-0.15498849781458476,-0.377210720036807,1.2894559466298599,-0.377210720036807,0.33635222567287787,-0.377210720036807,0.2738583259390713,0.06723372440763747,0.2986680469289165,-0.03466528640441683,-0.2820745341614907,0.5421428571428571,0.6443478260869565,0.3244616977225673,-0.13238509316770186,-0.2820745341614907,0.08697308488612837,-0.24389751552795033,-0.00678916494133885
761,SOIL: E-Commerce,0.8117196731791562,-0.458778496708568,-0.22348437906150923,-0.458778496708568,0.30592738564437316,0.952986209173785,0.18828032682084372,-0.1058373202379798,0.2558861280419985,,0.30605616605616603,-0.24579101600154232,-0.5949869866975129,0.04668466240090956,0.030187391555812626,0.06803497036906647,-0.4947742076763816,-0.45434274535533115,-0.09995215275285353,-0.42495215275285353,-0.3559628646389026
762,SOIL: E-Commerce legal templates,0.6363813681109077,-0.23638136811090776,0.06361863188909225,-0.3363813681109077,0.36361863188909227,-0.23638136811090776,0.36361863188909227,0.06361863188909225,0.6109506494736675,0.06361863188909227,0.28014291465378427,-0.21985708534621573,-0.36463611871220564,0.1341959168046125,0.19961084272678478,0.39707625765454696,-0.5523488789793138,-0.3263751646903821,-0.03638136811090774,-0.3982213438735178,-0.18518518518518512
763,SOIL: New frontiers,0.7441532702136417,-0.2441532702136417,0.055846729786358275,-0.6441532702136417,0.2558467297863583,-0.3441532702136417,0.18817804811096867,-0.14415327021364172,0.13675285667739234,-0.044153270213641724,0.11125871086397404,-0.38874128913602596,-0.5050828033916269,0.23222222222222222,0.05584672978635828,0.05625871086397402,-0.34824806089511967,-0.41920045045045046,-0.14415327021364172,-0.32756756756756755,0.25
764,SOIL: PRISM Pools,0.6368379784466741,-0.3368379784466741,-0.13683797844667414,-0.43683797844667416,0.5631620215533258,-0.43683797844667416,0.30166150542962133,-0.23683797844667415,0.9018691936083241,0.26316202155332585,0.24672302737520124,0.4043340234644582,-0.4027870680044593,0.4731746031746032,0.8144444444444443,0.11286231884057968,-0.5439658119658121,-0.3969806763285024,-0.23683797844667415,-0.6646376811594203,-0.0050000000000001155
765,SOIL: Regional education,0.6576348039215686,-0.40763480392156864,-0.15763480392156862,-0.5326348039215686,0.5923651960784314,-0.6576348039215686,0.3423651960784314,-0.03263480392156862,-0.0015826330532212527,0.2173651960784314,0.19166666666666668,-0.4083333333333333,-0.4481372549019608,0.655,0.1800595238095238,0.2631904761904762,-0.0951797385620915,-0.5633333333333334,-0.5157142857142857,-0.6009523809523809,
766,SOIL: Semantic E-Commerce,0.6788413434864842,-0.17884134348648412,0.12115865651351587,-0.4788413434864841,0.3211586565135159,-0.27884134348648415,0.26282585766459027,0.02115865651351586,-0.21677649692355574,-0.17884134348648412,0.3408440869225183,-0.32582257974414836,-0.2895096399763919,-0.0544134562037375,0.5190428308075367,0.6112661303837774,-0.28623924641081505,-0.2532001161668681,-0.3532648510909381,-0.10982371498498239,0.3388833026087928
767,SOLID - IDO (Solidarity platform),0.6117095229904828,-0.27837618965714944,-0.44504285632381607,-0.44504285632381607,2.0549571436761838,-0.44504285632381607,0.3034485724114207,0.05495714367618391,-0.08960698314413487,0.05495714367618391,0.3046023965141612,0.5442412710698314,-0.3773148148148148,0.4719785575048732,-0.11170952299048276,0.30710891812865493,-0.37363834422657954,-0.5807587289301686,-0.7002708978328173,-0.2048611111111111,-0.4236111111111111
768,SPO & trading in Cardano ecosystem,0.6911975066322892,-0.4911975066322892,-0.4911975066322892,-0.4056783890117223,1.4832104998771665,-0.5167895001228335,0.2609882776549443,-0.07234505567838903,1.0772656585156586,0.8165438332104998,0.07623878536922017,0.059732181160752615,-0.4721016644929688,0.2349498327759198,0.6026831179005093,0.3027947727947728,-0.20835090943786594,-0.6338313981171124,-0.577521039115242,-0.5000779625779626,-0.1709753231492361
769,SPO Performance Monitoring Service,0.8093248746867168,-0.1843248746867168,-0.6843248746867168,-0.5593248746867168,2.190675125313283,-0.43432487468671677,0.1906751253132832,0.0656751253132832,1.0656751253132832,0.44067512531328323,0.0464858575008951,0.9036287146437522,-0.5095864661654135,0.40013366750208856,0.43938596491228066,-0.08103070175438598,-0.16656641604010022,-0.5095864661654135,-0.5095864661654135,-0.633530701754386,0.2383333333333333
770,SPO Training Lab in Uganda,0.7945237283319124,-0.3945237283319124,-0.49452372833191244,-0.5945237283319125,2.2054762716680876,-0.6945237283319124,0.20547627166808757,-0.49452372833191244,0.6016403018534305,0.30547627166808755,0.15491143317230274,0.29944789510006903,-0.5788358435161504,0.07817632850241549,-0.08132045088566824,0.27292270531400964,-0.09666666666666662,-0.615192627775748,-0.5788358435161504,-0.53781898266553,0.638888888888889
771,SPO as anti-Climate Change vehicle,0.8342761178545492,-0.33427611785454925,-0.33427611785454925,-0.5009427845212159,0.8323905488121174,-0.33427611785454925,0.16572388214545078,-0.0009427845212158781,0.47386865857454097,0.16572388214545078,0.36261022927689596,0.004100529100529118,-0.5419649341217968,-0.23858024691358026,0.3296296296296296,0.5925925925925926,-0.17037037037037037,-0.5419649341217968,-0.5419649341217968,-0.6470588235294117,1.625
772,SPOs Supporting Community Projects,0.6685064935064936,-0.1685064935064935,-0.3351731601731602,-0.5018398268398269,2.3314935064935063,-0.6685064935064936,0.3314935064935065,-0.0018398268398268358,-0.2527597402597403,-0.1685064935064935,0.13257575757575754,-0.07034632034632037,-0.5116161616161616,0.16482683982683982,0.0,0.19724025974025974,-0.4485930735930736,-0.4036796536796537,-0.36742424242424243,-0.36742424242424243,0.0
773,STAKE POOL OPERATOR Kinshasa/DRC,0.6726897829839006,-0.22824533853945617,-0.006023116317233956,-0.4504675607616784,0.32731021701609936,-0.4504675607616784,0.32731021701609936,-0.006023116317233953,0.5107843137254903,,0.02083333333333337,0.02083333333333337,-0.2963458110516934,-0.2039788642729819,0.1357843137254902,0.22445250827603772,-0.1038881461675579,-0.31563534504710977,-0.31563534504710977,-0.473373440285205,-0.22370766488413546
774,STEM TERRITORY – Online Courses,1.044865254714326,-0.2115319213809926,-0.7115319213809926,-0.7115319213809926,1.621801411952341,-0.7115319213809926,-0.04486525471432592,-0.04486525471432592,0.6279798761609907,0.45513474528567405,0.17105263157894735,0.4473684210526316,-0.5579322638146168,-0.1889952153110048,0.42105263157894735,-0.00149521531100479,,-0.5579322638146168,-0.5579322638146168,-0.5579322638146168,-0.40909090909090906
775,Safety & Traceability in Cosmetics,0.950326797385621,0.21633986928104573,-0.4503267973856209,-0.11699346405228761,1.0496732026143791,-0.4503267973856209,-0.09333333333333335,-0.6169934640522876,1.1856209150326797,-0.4503267973856209,-0.3143790849673203,0.6856209150326797,-0.2657952069716776,-0.15150326797385624,1.1277777777777778,0.4400871459694989,-0.14814814814814814,-0.48937908496732024,-0.5537400145243282,-0.40604575163398693,0.37962962962962965
776,Sandbox-MMO for language learning,1.117662442822079,-0.617662442822079,-0.36766244282207905,-0.617662442822079,1.6323375571779208,-0.49266244282207905,-0.2618844906383606,-0.36766244282207905,1.2573375571779208,,-0.5177391013304327,0.3208945206816724,-0.4873873873873874,-0.05405405405405406,0.6790505675954592,-0.10810810810810811,-0.10810810810810811,-0.617662442822079,-0.8101340310899134,-0.7635214161529952,0.9597523219814241
777,Scale up Chinese community- videos,0.9452102478418268,0.0547897521581732,0.0547897521581732,-0.7785435811751601,1.7214564188248398,-0.6118769145084935,0.0547897521581732,-0.27854358117516015,-0.27854358117516015,,-0.0011487050960735101,-0.5011487050960735,-0.42857142857142855,0.22880116959064328,0.35499164578111947,0.39649122807017545,-0.3773391812865497,-0.42857142857142855,-0.42857142857142855,-0.42857142857142855,
778,Scale-UP Cardano's Community Hubs,0.6477780483316427,-0.2727780483316427,-0.1477780483316427,-0.3977780483316427,1.4772219516683573,-0.5227780483316427,0.35222195166835735,0.47722195166835735,-0.5528066285447544,0.19512195121951215,0.4734741510094526,-0.5265258489905473,-0.2727780483316427,-0.24048233270794248,0.40594098883572566,0.20594098883572567,-0.06174634095044879,-0.3531468531468531,,-0.40397644361059,-0.11538461538461539
779,Scale-UP Wada's Translation FRENCH+,0.7895259897817443,-0.24407144432719885,-0.6077078079635624,-0.4258896261453806,1.5741103738546194,-0.5167987170544716,0.02865582840007391,0.02865582840007391,0.2501633986928104,,-0.08313725490196082,0.31686274509803913,-0.18492196209587514,0.11729184427394146,0.16470588235294112,0.33721227621483374,-0.558446455505279,-0.302536231884058,-0.7314151747655584,-0.5351321398124467,-0.16278772378516623
780,Scam & disinformation database,0.7463651817548609,0.039349103959424876,-0.103508038897718,-0.5320794674691466,0.6822062468165677,-0.24636518175486083,0.1107776753879963,-0.10350803889771798,0.3720349088251902,0.039349103959424876,-0.05460118656713079,-0.15604471453653226,-0.2285879787379038,0.02353736210044897,0.1705989110707804,0.3199248487728198,-0.2190483705515663,-0.45618492192660987,-0.21018774703557314,-0.25066433493014323,0.20482219748153346
781,Schedule Standard Audit Template,0.6217067633400585,-0.45504009667339185,-0.03837343000672522,-0.45504009667339185,0.37829323665994147,-0.5383734300067252,0.37829323665994147,-0.20504009667339188,0.2562782762058124,0.04495990332660812,0.21938159321699693,0.14000316310098918,-0.4605663584603802,0.22032581453634084,0.33243737362730497,0.5174876538230576,0.09370039682539683,-0.38409964776424405,-0.3608146684233641,-0.5321442687747036,0.34981109724244736
